"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","70868","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","71903","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","72153","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","72818","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","72896","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","74642","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","75915","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","74887","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","76249","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","77115","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","77666","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","77858","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","78954","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","79475","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","80780","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","81102","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","80168","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","79975","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","80388","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","81721","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","83763","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","84495","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","85195","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","85976","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","85887","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","86803","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","86375","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","87142","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","88420","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","88764","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","88755","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","80461","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","69020","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","90207","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Semi-durable goods","Dollars","81","millions","6","v62305727","1.1.1.5","85927","","","","0"
"1961-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","81802","","","","0"
"1961-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","84303","","","","0"
"1961-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","85310","","","","0"
"1961-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","84588","","","","0"
"1962-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","87533","","","","0"
"1962-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","87422","","","","0"
"1962-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","87526","","","","0"
"1962-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","89034","","","","0"
"1963-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","90104","","","","0"
"1963-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","90625","","","","0"
"1963-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","91757","","","","0"
"1963-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","92132","","","","0"
"1964-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","93584","","","","0"
"1964-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","94605","","","","0"
"1964-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","95668","","","","0"
"1964-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","97196","","","","0"
"1965-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","97648","","","","0"
"1965-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","98940","","","","0"
"1965-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","100364","","","","0"
"1965-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","102622","","","","0"
"1966-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","101469","","","","0"
"1966-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","103678","","","","0"
"1966-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","105609","","","","0"
"1966-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","105359","","","","0"
"1967-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","107673","","","","0"
"1967-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","109368","","","","0"
"1967-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","110410","","","","0"
"1967-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","110861","","","","0"
"1968-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","111389","","","","0"
"1968-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","110486","","","","0"
"1968-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","112522","","","","0"
"1968-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","113668","","","","0"
"1969-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","115488","","","","0"
"1969-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","115523","","","","0"
"1969-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","116690","","","","0"
"1969-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","119399","","","","0"
"1970-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","119233","","","","0"
"1970-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","120184","","","","0"
"1970-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","123297","","","","0"
"1970-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","128535","","","","0"
"1971-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","125360","","","","0"
"1971-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","128549","","","","0"
"1971-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","130403","","","","0"
"1971-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","132495","","","","0"
"1972-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","134044","","","","0"
"1972-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","135155","","","","0"
"1972-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","134683","","","","0"
"1972-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","138087","","","","0"
"1973-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","139073","","","","0"
"1973-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","141303","","","","0"
"1973-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","141630","","","","0"
"1973-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","143408","","","","0"
"1974-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","148042","","","","0"
"1974-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","147021","","","","0"
"1974-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","148299","","","","0"
"1974-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","147445","","","","0"
"1975-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","149070","","","","0"
"1975-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","150765","","","","0"
"1975-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","150522","","","","0"
"1975-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","151821","","","","0"
"1976-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","152627","","","","0"
"1976-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","153982","","","","0"
"1976-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","155427","","","","0"
"1976-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","157685","","","","0"
"1977-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","154447","","","","0"
"1977-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","156247","","","","0"
"1977-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","159241","","","","0"
"1977-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","160978","","","","0"
"1978-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","161936","","","","0"
"1978-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","161429","","","","0"
"1978-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","160241","","","","0"
"1978-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","162124","","","","0"
"1979-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","164437","","","","0"
"1979-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","163923","","","","0"
"1979-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","163576","","","","0"
"1979-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","163736","","","","0"
"1980-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","165132","","","","0"
"1980-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","166202","","","","0"
"1980-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","167140","","","","0"
"1980-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","167119","","","","0"
"1981-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","166299","","","","0"
"1981-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","164713","","","","0"
"1981-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","166670","","","","0"
"1981-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","167496","","","","0"
"1982-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","166806","","","","0"
"1982-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","165198","","","","0"
"1982-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","164653","","","","0"
"1982-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","161629","","","","0"
"1983-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","162411","","","","0"
"1983-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","163001","","","","0"
"1983-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","163627","","","","0"
"1983-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","164993","","","","0"
"1984-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","163622","","","","0"
"1984-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","166065","","","","0"
"1984-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","164862","","","","0"
"1984-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","166571","","","","0"
"1985-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","168379","","","","0"
"1985-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","167059","","","","0"
"1985-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","170034","","","","0"
"1985-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","170358","","","","0"
"1986-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","167749","","","","0"
"1986-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","170123","","","","0"
"1986-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","172266","","","","0"
"1986-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","171170","","","","0"
"1987-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","168882","","","","0"
"1987-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","171686","","","","0"
"1987-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","172707","","","","0"
"1987-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","172505","","","","0"
"1988-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","174396","","","","0"
"1988-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","174715","","","","0"
"1988-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","176590","","","","0"
"1988-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178180","","","","0"
"1989-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178915","","","","0"
"1989-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178800","","","","0"
"1989-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178955","","","","0"
"1989-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","179882","","","","0"
"1990-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178889","","","","0"
"1990-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","179194","","","","0"
"1990-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","179603","","","","0"
"1990-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","177580","","","","0"
"1991-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","176720","","","","0"
"1991-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","176880","","","","0"
"1991-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","176740","","","","0"
"1991-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","177602","","","","0"
"1992-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","177903","","","","0"
"1992-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178599","","","","0"
"1992-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-durable goods","Dollars","81","millions","6","v62305728","1.1.1.6","178107","","","","0"
